index,value
1317,91.20138914495661
1318,90.94182763481768
1319,90.6786744605238
1320,90.41194001506848
1321,90.14163483288432
1322,89.86776958942676
1323,89.59035510075253
1324,89.30940232309285
1325,89.0249223524201
1326,88.7369264240102
1327,88.44542591199833
1328,88.15043232893024
1329,87.85195732530707
1330,87.55001268912574
1331,87.24461034541291
1332,86.93576235575425
1333,86.62348091781828
1334,86.3077783648741
1335,85.98866716530493
1336,85.66615992211501
1337,85.34026937243262
1338,85.01100838700621
1339,84.67838996969691
1340,84.34242725696413
1341,84.00313351734748
1342,83.66052215094241
1343,83.31460668887075
1344,82.96540079274688
1345,82.61291825413763
1346,82.25717299401776
1347,81.89817906222059
1348,81.53595063688229
1349,81.17050202388285
1350,80.80184765628017
1351,80.43000209374092
1352,80.05498002196467
1353,79.67679625210474
1354,79.29546572018249
1355,78.91100348649776
1356,78.52342473503442
1357,78.13274477285994
1358,77.73897902952163
1359,77.34214305643654
1360,76.94225252627801
1361,76.53932323235593
1362,76.13337108799365
1363,75.72441212589928
1364,75.31246249753207
1365,74.89753847246538
1366,74.47965643774317
1367,74.05883289723373
1368,73.63508447097709
1369,73.20842789452892
1370,72.77888001830009
1371,72.34645780689006
1372,71.91117833841815
1373,71.47305880384789
1374,71.0321165063091
1375,70.58836886041352
1376,70.14183339156813
1377,69.69252773528194
1378,69.24046963647008
1379,68.78567694875319
1380,68.32816763375152
1381,67.86795976037651
1382,67.40507150411615
1383,66.9395211463183
1384,66.47132707346749
1385,66.00050777645976
1386,65.52708184987198
1387,65.05106799122706
1388,64.57248500025646
1389,64.09135177815664
1390,63.60768732684362
1391,63.1215107482016
1392,62.632841243328954
1393,62.141698111780286
1394,61.648100750803295
1395,61.15206865457373
1396,60.65362141342449
1397,60.152778713072905
1398,59.64956033384223
1399,59.14398614988158
1400,58.63607612837994
1401,58.12585032877811
1402,57.61332890197678
1403,57.098532089539844
1404,56.58148022289598
1405,56.06219372253464
1406,55.54069309720045
1407,55.01699894308296
1408,54.491131943002635
1409,53.963112865595086
1410,53.43296256448967
1411,52.90070197748709
1412,52.36635212573121
1413,51.82993411288012
1414,51.29146912427143
1415,50.7509784260868
1416,50.20848336451095
1417,49.66400536488912
1418,49.11756593088133
1419,48.569186643612014
1420,48.01888916081897
1421,47.46669521599675
1422,46.91262661753957
1423,46.35670524787887
1424,45.79895306261962
1425,45.23939208967365
1426,44.67804442838854
1427,44.11493224867616
1428,43.5500777901356
1429,42.98350336117677
1430,42.415231338137296
1431,41.84528416439987
1432,41.27368434950622
1433,40.70045446826696
1434,40.125617159871354
1435,39.54919512699184
1436,38.97121113488879
1437,38.39168801051007
1438,37.81064864159078
1439,37.22811597574825
1440,36.64411301957619
1441,36.05866283773658
1442,35.471788552047585
1443,34.88351334057172
1444,34.293860436699106
1445,33.70285312823123
1446,33.110514756460056
1447,32.51686871524666
1448,31.92193845009784
1449,31.325747457238784
1450,30.72831928268717
1451,30.129677521320826
1452,29.52984581594794
1453,28.92884785637194
1454,28.326707378456394
1455,27.723448163188092
1456,27.11909403573664
1457,26.5136688645149
1458,25.90719656023493
1459,25.299701074965043
1460,24.691206401182438
1461,24.08173657082707
1462,23.471315654351272
1463,22.85996775976965
1464,22.247717031707488
1465,21.63458765044596
1466,21.020603830968525
1467,20.40578982200321
1468,19.790169905066325
1469,19.173768393502048
1470,18.556609631523642
1471,17.93871799325057
1472,17.320117881747112
1473,16.700833728058033
1474,16.08088999024321
1475,15.460311152412876
1476,14.83912172375943
1477,14.21734623759001
1478,13.595009250358075
1479,12.972135340692356
1480,12.34874910842754
1481,11.724875173631332
1482,11.1005381756335
1483,10.47576277205136
1484,9.850573637817368
1485,9.224995464203364
1486,8.59905295784593
1487,7.972770839771178
1488,7.346173844417164
1489,6.719286718658439
1490,6.092134220827282
1491,5.4647411197373055
1492,4.837132193703819
1493,4.209332229566473
1494,3.581366021709794
1495,2.9532583710834173
1496,2.3250340842238404
1497,1.6967179722732952
1498,1.0683348500012684
1499,0.4399095348232267
1500,-0.18853315417899344
1501,-0.8169683972368594
1502,-1.4453713748766197
1503,-2.073717268898106
1504,-2.7019812633563243
1505,-3.3301385455401205
1506,-3.9581643069535515
1507,-4.5860337442942605
1508,-5.213722060434294
1509,-5.841204465398919
1510,-6.46845617734514
1511,-7.095452423541683
1512,-7.722168441345949
1513,-8.348579479183412
1514,-8.974660797523741
1515,-9.600387669859284
1516,-10.225735383680377
1517,-10.850679241451873
1518,-11.475194561589085
1519,-12.099256679431315
1520,-12.722840948217385
1521,-13.345922740057613
1522,-13.968477446907734
1523,-14.59048048154019
1524,-15.21190727851471
1525,-15.832733295149692
1526,-16.452934012490104
1527,-17.072484936277245
1528,-17.691361597914696
1529,-18.309539555436118
1530,-18.926994394469155
1531,-19.543701729200865
1532,-20.15963720334031
1533,-20.77477649107996
1534,-21.389095298057626
1535,-22.002569362314556
1536,-22.615174455255044
1537,-23.226886382602085
1538,-23.83768098535343
1539,-24.447534140736245
1540,-25.056421763158603
1541,-25.6643198051621
1542,-26.271204258370233
1543,-26.877051154437943
1544,-27.48183656599683
1545,-28.085536607601398
1546,-28.688127436671827
1547,-29.289585254435114
1548,-29.88988630686619
1549,-30.489006885624693
1550,-31.086923328992643
1551,-31.683612022807644
1552,-32.279049401396804
1553,-32.87321194850608
1554,-33.46607619823028
1555,-34.05761873593923
1556,-34.64781619920211
1557,-35.2366452787112
1558,-35.824082719201385
1559,-36.41010532036903
1560,-36.99468993778879
1561,-37.5778134838265
1562,-38.15945292855236
1563,-38.739585300649104
1564,-39.31818768832057
1565,-39.89523724019529
1566,-40.47071116623029
1567,-41.04458673860981
1568,-41.61684129264413
1569,-42.18745222766411
1570,-42.75639700791339
1571,-43.32365316343954
1572,-43.8891982909801
1573,-44.45301005484879
1574,-45.01506618781626
1575,-45.57534449199088
1576,-46.13382283969406
1577,-46.690479174335344
1578,-47.245291511282986
1579,-47.79823793873181
1580,-48.34929661856976
1581,-48.89844578723858
1582,-49.44566375659533
1583,-49.99092891476787
1584,-50.53421972700809
1585,-51.07551473654345
1586,-51.61479256542323
1587,-52.152031915364006
1588,-52.68721156858961
1589,-53.2203103886703
1590,-53.75130732135634
1591,-54.28018139541059
1592,-54.806911723436194
1593,-55.33147750270121
1594,-55.85385801596111
1595,-56.37403263227587
1596,-56.89198080782596
1597,-57.407682086722446
1598,-57.92111610181614
1599,-58.43226257550077
1600,-58.94110132051487
1601,-59.44761224073856
1602,-59.95177533198701
1603,-60.45357068280091
1604,-60.952978475232456
1605,-61.44997898562868
1606,-61.94455258540994
1607,-62.43667974184478
1608,-62.92634101882237
1609,-63.41351707761896
1610,-63.89818867766277
1611,-64.38033667729277
1612,-64.85994203451577
1613,-65.33698580775736
1614,-65.81144915661096
1615,-66.28331334258148
1616,-66.75255972982497
1617,-67.2191697858856
1618,-67.68312508242647
1619,-68.14440729595854
1620,-68.60299820856316
1621,-69.05887970861274
1622,-69.51203379148481
1623,-69.96244256027427
1624,-70.41008822649972
1625,-70.85495311080523
1626,-71.29701964366022
1627,-71.73627036605174
1628,-72.17268793017514
1629,-72.6062551001187
1630,-73.03695475254408
1631,-73.46476987736337
1632,-73.88968357840999
1633,-74.3116790741069
1634,-74.73073969812837
1635,-75.14684890005934
1636,-75.55999024604786
1637,-75.97014741945516
1638,-76.37730422149959
1639,-76.7814445718961
1640,-77.18255250949208
1641,-77.58061219289687
1642,-77.97560790110816
1643,-78.3675240341322
1644,-78.75634511360062
1645,-79.14205578338105
1646,-79.52464081018391
1647,-79.90408508416432
1648,-80.28037361951814
1649,-80.65349155507465
1650,-81.02342415488268
1651,-81.39015680879324
1652,-81.75367503303629
1653,-82.11396447079247
1654,-82.47101089276075
1655,-82.82480019771961
1656,-83.17531841308488
1657,-83.52255169546056
1658,-83.86648633118655
1659,-84.20710873687935
1660,-84.54440545996924
1661,-84.87836317923131
1662,-85.20896870531122
1663,-85.53620898124686
1664,-85.86007108298315
1665,-86.18054221988332
1666,-86.49760973523331
1667,-86.81126110674226
1668,-87.12148394703658
1669,-87.42826600414935
1670,-87.73159516200448
1671,-88.03145944089465
1672,-88.32784699795508
1673,-88.62074612763064
1674,-88.91014526213864
1675,-89.1960329719255
1676,-89.47839796611794
1677,-89.75722909296937
1678,-90.0325153402998
1679,-90.30424583593124
1680,-90.57240984811659
1681,-90.83699678596412
1682,-91.09799619985492
1683,-91.35539778185641
1684,-91.609191366129
1685,-91.85936692932752
1686,-92.10591459099744
1687,-92.34882461396462
1688,-92.58808740472044
1689,-92.82369351380012
1690,-93.05563363615624
1691,-93.28389861152624
1692,-93.50847942479399
1693,-93.7293672063462
1694,-93.94655323242216
1695,-94.16002892545889
1696,-94.3697858544294
1697,-94.57581573517604
1698,-94.77811043073748
1699,-94.97666195167
1700,-95.17146245636329
1701,-95.3625042513498
1702,-95.549779791609
1703,-95.73328168086492
1704,-95.91300267187867
1705,-96.08893566673432
1706,-96.26107371711942
1707,-96.42941002459948
1708,-96.59393794088622
1709,-96.75465096810039
1710,-96.91154275902815
1711,-97.06460711737212
1712,-97.21383799799553
1713,-97.35922950716156
1714,-97.50077590276584
1715,-97.63847159456309
1716,-97.7723111443882
1717,-97.90228926637067
1718,-98.02840082714383
1719,-98.15064084604698
1720,-98.26900449532265
1721,-98.383487100307
1722,-98.49408413961439
1723,-98.60079124531612
1724,-98.70360420311279
1725,-98.80251895250089
1726,-98.89753158693291
1727,-98.98863835397208
1728,-99.07583565544
1729,-99.15912004755916
1730,-99.23848824108885
1731,-99.31393710145493
1732,-99.3854636488738
1733,-99.45306505847003
1734,-99.51673866038792
1735,-99.57648193989684
1736,-99.63229253749071
1737,-99.68416824898121
1738,-99.73210702558451
1739,-99.77610697400267
1740,-99.81616635649796
1741,-99.85228359096185
1742,-99.88445725097718
1743,-99.91268606587478
1744,-99.93696892078344
1745,-99.95730485667409
1746,-99.97369307039754
1747,-99.98613291471632
1748,-99.9946238983302
1749,-99.99916568589552
1750,-99.99975809803855
1751,-99.99640111136254
1752,-99.9890948584486
1753,-99.97783962785046
1754,-99.96263586408315
1755,-99.94348416760545
1756,-99.92038529479599
1757,-99.89334015792362
1758,-99.86234982511124
1759,-99.82741552029364
1760,-99.78853862316916
1761,-99.74572066914527
1762,-99.69896334927779
1763,-99.64826851020429
1764,-99.59363815407092
1765,-99.53507443845356
1766,-99.47257967627252
1767,-99.40615633570116
1768,-99.33580704006843
1769,-99.26153456775532
1770,-99.18334185208508
1771,-99.10123198120736
1772,-99.01520819797628
1773,-98.92527389982232
1774,-98.83143263861824
1775,-98.7336881205386
1776,-98.63204420591352
1777,-98.52650490907644
1778,-98.41707439820509
1779,-98.30375699515724
1780,-98.18655717529988
1781,-98.06547956733256
1782,-97.94052895310442
1783,-97.81171026742548
1784,-97.67902859787172
1785,-97.54248918458404
1786,-97.40209742006158
1787,-97.25785884894835
1788,-97.10977916781461
1789,-96.9578642249316
1790,-96.8021200200409
1791,-96.64255270411715
1792,-96.4791685791252
1793,-96.31197409777148
1794,-96.14097586324873
1795,-95.96618062897564
1796,-95.78759529832975
1797,-95.60522692437512
1798,-95.41908270958349
1799,-95.22917000555016
1800,-95.03549631270336
1801,-94.83806928000804
1802,-94.63689670466412
1803,-94.43198653179792
1804,-94.22334685414918
1805,-94.01098591175068
1806,-93.79491209160322
1807,-93.57513392734445
1808,-93.3516600989115
1809,-93.12449943219856
1810,-92.89366089870788
1811,-92.65915361519599
1812,-92.42098684331303
1813,-92.1791699892376
1814,-91.93371260330466
1815,-91.68462437962872
1816,-91.43191515572107
1817,-91.17559491210085
1818,-90.9156737719013
1819,-90.6521620004696
1820,-90.38507000496176
1821,-90.11440833393152
1822,-89.84018767691342
1823,-89.56241886400119
1824,-89.28111286541942
1825,-88.99628079109092
1826,-88.70793389019735
1827,-88.41608355073552
1828,-88.12074129906708
1829,-87.82191879946356
1830,-87.51962785364594
1831,-87.21388040031799
1832,-86.9046885146954
1833,-86.59206440802821
1834,-86.27602042711922
1835,-85.95656905383574
1836,-85.6337229046172
1837,-85.30749472997637
1838,-84.977897413996
1839,-84.64494397382028
1840,-84.30864755914003
1841,-83.96902145167424
1842,-83.62607906464461
1843,-83.27983394224661
1844,-82.93029975911416
1845,-82.57749031977941
1846,-82.22141955812803
1847,-81.86210153684836
1848,-81.49955044687657
1849,-81.13378060683557
1850,-80.76480646247026
1851,-80.39264258607629
1852,-80.01730367592485
1853,-79.63880455568248
1854,-79.25716017382493
1855,-78.87238560304758
1856,-78.48449603966931
1857,-78.09350680303328
1858,-77.69943333490086
1859,-77.30229119884284
1860,-76.9020960796239
1861,-76.49886378258346
1862,-76.09261023301184
1863,-75.68335147552041
1864,-75.27110367340924
1865,-74.85588310802736
1866,-74.43770617813037
1867,-74.01658939923324
1868,-73.592549402957
1869,-73.16560293637306
1870,-72.73576686134068
1871,-72.30305815384199
1872,-71.86749390331069
1873,-71.42909131195803
1874,-70.98786769409251
1875,-70.5438404754365
1876,-70.09702719243843
1877,-69.64744549157925
1878,-69.19511312867654
1879,-68.74004796818228
1880,-68.28226798247825
1881,-67.82179125116528
1882,-67.35863596035023
1883,-66.89282040192678
1884,-66.42436297285349
1885,-65.95328217442739
1886,-65.479596611553
1887,-65.00332499200773
1888,-64.52448612570265
1889,-64.04309892393991
1890,-63.55918239866624
1891,-63.072755661721125
1892,-62.58383792408312
1893,-62.09244849511002
1894,-61.59860678177734
1895,-61.10233228791079
1896,-60.60364461341705
1897,-60.102563453508765
1898,-59.59910859792706
1899,-59.093299930160434
1900,-58.585157426658505
1901,-58.07470115604413
1902,-57.56195127831969
1903,-57.04692804407211
1904,-56.52965179367179
1905,-56.01014295647061
1906,-55.48842204999389
1907,-54.96450967913056
1908,-54.4384265353202
1909,-53.910193395734105
1910,-53.37983112245644
1911,-52.847360661659046
1912,-52.31280304277477
1913,-51.77617937766724
1914,-51.23751085979613
1915,-50.6968187633813
1916,-50.15412444256134
1917,-49.60944933055153
1918,-49.06281493879603
1919,-48.51424285611958
1920,-47.9637547478738
1921,-47.41137235508197
1922,-46.85711749358086
1923,-46.30101205315807
1924,-45.74307799668874
1925,-45.183337359266915
1926,-44.62181224733648
1927,-44.05852483781692
1928,-43.493497377228664
1929,-42.926752180813224
1930,-42.35831163165301
1931,-41.78819817978682
1932,-41.21643434132274
1933,-40.643042697549994
1934,-40.06804589404601
1935,-39.491466639782516
1936,-38.91332770622921
1937,-38.333651926453186
1938,-37.75246219421856
1939,-37.169781463080945
1940,-36.585632745482286
1941,-36.00003911184056
1942,-35.41302368964013
1943,-34.82460966251706
1944,-34.234820269344034
1945,-33.643678803313065
1946,-33.051208611014374
1947,-32.45743309151566
1948,-31.86237569543669
1949,-31.266059924024407
1950,-30.668509328223497
1951,-30.06974750774737
1952,-29.46979811014569
1953,-28.86868482986984
1954,-28.266431407338384
1955,-27.663061627998083
1956,-27.058599321385852
1957,-26.45306836018647
1958,-25.84649265929025
1959,-25.238896174849064
1960,-24.630302903328985
1961,-24.02073688056397
1962,-23.410222180805235
1963,-22.798782915771785
1964,-22.186443233696796
1965,-21.573227318375295
1966,-20.95915938820781
1967,-20.344263695244415
1968,-19.72856452422744
1969,-19.11208619163115
1970,-18.494853044702765
1971,-17.876889460499545
1972,-17.25821984492718
1973,-16.638868631775438
1974,-16.018860281752655
1975,-15.398219281520861
1976,-14.776970142727327
1977,-14.155137401037917
1978,-13.532745615166638
1979,-12.909819365907149
1980,-12.286383255160715
1981,-11.662461904965115
1982,-11.038079956522752
1983,-10.413262069226215
1984,-9.78803291968582
1985,-9.162417200753588
1986,-8.536439620549462
1987,-7.910124901484049
1988,-7.283497779283657
1989,-6.656583002012144
1990,-6.0294053290940335
1991,-5.401989530337204
1992,-4.7743603849533915
1993,-4.146542680580969
1994,-3.518561212304383
1995,-2.890440781677033
1996,-2.2622061957394437
1997,-1.6338822660407724
1998,-1.005493807659263
1999,-0.37706563822094885
2000,0.25137742307907446
2001,0.8798105564582813
2002,1.5082089425255292
2003,2.136547763262522
2004,2.764802203003443
2005,3.39294744941449
2006,4.020958694475065
2007,4.6488111354561195
2008,5.276479975901132
2009,5.903940426604014
2010,6.531167706589542
2011,7.158137044090651
2012,7.784823677528008
2013,8.411202856487417
2014,9.037249842696786
2015,9.662939911004377
2016,10.288248350354072
2017,10.913150464762007
2018,11.537621574291581
2019,12.16163701602868
2020,12.785172145055382
2021,13.408202335422741
2022,14.030702981124607
2023,14.652649497068005
2024,15.274017320045507
2025,15.894781909703944
2026,16.514918749514813
2027,17.134403347742005
2028,17.753211238408586
2029,18.371317982264266
2030,18.988699167749186
2031,19.60533041195948
2032,20.2211873616088
2033,20.836245693991568
2034,21.450481117942154
2035,22.06386937479548
2036,22.676386239344527
2037,23.28800752079664
2038,23.898709063730212
2039,24.508466749046708
2040,25.117256494925556
2041,25.725054257773213
2042,26.33183603317412
2043,26.937577856838203
2044,27.542255805546823
2045,28.14584599809878
2046,28.74832459625214
2047,29.34966780566705
2048,29.94985187684408
2049,30.548853106063472
2050,31.146647836320685
2051,31.743212458260246
2052,32.33852341110937
2053,32.9325571836071
2054,33.52529031493423
2055,34.11669939563851
2056,34.70676106856052
2057,35.295452029754806
2058,35.88274902941143
2059,36.46862887277385
2060,37.053068421053794
2061,37.63604459234734
2062,38.21753436254441
2063,38.79751476623968
2064,39.375962897638175
2065,39.95285591146115
2066,40.52817102384777
2067,41.10188551325448
2068,41.67397672135354
2069,42.24442205392655
2070,42.81319898175809
2071,43.38028504152426
2072,43.94565783668102
2073,44.50929503834757
2074,45.07117438618922
2075,45.63127368929613
2076,46.1895708270592
2077,46.74604375004484
2078,47.30067048086454
2079,47.85342911504405
2080,48.40429782188729
2081,48.953254845339735
2082,49.50027850484658
2083,50.04534719620948
2084,50.58843939244018
2085,51.12953364460972
2086,51.668608582696706
2087,52.20564291642995
2088,52.7406154361311
2089,53.27350501355021
2090,53.80429060270203
2091,54.33295124069573
2092,54.85946604856412
2093,55.38381423208713
2094,55.90597508261358
2095,56.42592797787939
2096,56.943652382821085
2097,57.45912785038797
2098,57.972334022348484
2099,58.483250630095384
2100,58.991857495445096
2101,59.49813453143579
2102,60.00206174311952
2103,60.50361922835309
2104,61.00278717858275
2105,61.49954587962839
2106,61.993875712459456
2107,62.48575715397294
2108,62.9751707777612
2109,63.46209725488243
2110,63.94651735462074
2111,64.42841194524883
2112,64.90776199478098
2113,65.3845485717265
2114,65.85875284583635
2115,66.33035608884674
2116,66.79933967522034
2117,67.26568508287973
2118,67.72937389394062
2119,68.19038779543799
2120,68.64870858005047
2121,69.10431814681837
2122,69.5571985018596
2123,70.00733175907922
2124,70.45470014087692
2125,70.89928597884814
2126,71.34107171448282
2127,71.78003989985787
2128,72.21617319832727
2129,72.64945438520567
2130,73.07986634845017
2131,73.50739208933396
2132,73.93201472312035
2133,74.35371747972674
2134,74.77248370438978
2135,75.18829685832077
2136,75.60114051936043
2137,76.01099838262664
2138,76.41785426115815
2139,76.82169208655544
2140,77.22249590961327
2141,77.6202499009521
2142,78.0149383516423
2143,78.40654567382533
2144,78.79505640132864
2145,79.18045519027721
2146,79.56272681969882
2147,79.94185619212594
2148,80.31782833419116
2149,80.69062839721944
2150,81.06024165781368
2151,81.42665351843702
2152,81.78984950798845
2153,82.14981528237564
2154,82.50653662507958
2155,82.85999944771828
2156,83.21018979060084
2157,83.55709382328101
2158,83.90069784510179
2159,84.24098828573682
2160,84.57795170572747
2161,84.91157479701167
2162,85.24184438345159
2163,85.56874742135227
2164,85.89227099997791
2165,86.21240234206104
2166,86.5291288043078
2167,86.84243787789663
2168,87.15231718897289
2169,87.45875449913696
2170,87.76173770592821
2171,88.06125484330236
2172,88.35729408210466
2173,88.64984373053646
2174,88.93889223461761
2175,89.22442817864209
2176,89.50644028562974
2177,89.78491741777039
2178,90.05984857686529
2179,90.33122290475994
2180,90.59902968377384
2181,90.863258337124
2182,91.12389842934141
2183,91.38093966668488
2184,91.63437189754586
2185,91.88418511285096
2186,92.13036944645589
2187,92.37291517553612
2188,92.61181272097019
2189,92.84705264771857
2190,93.07862566519576
2191,93.30652262763776
2192,93.53073453446272
2193,93.75125253062694
2194,93.9680679069741
2195,94.18117210057969
2196,94.39055669508872
2197,94.59621342104859
2198,94.79813415623521
2199,94.99631092597444
2200,95.19073590345596
2201,95.3814014100438
2202,95.56829991557827
2203,95.75142403867403
2204,95.93076654701196
2205,96.10632035762372
2206,96.27807853717265
2207,96.44603430222656
2208,96.61018101952664
2209,96.77051220624855
2210,96.92702153025911
2211,97.07970281036584
2212,97.2285500165616
2213,97.37355727026224
2214,97.51471884453923
2215,97.65202916434552
2216,97.78548280673583
2217,97.9150745010808
2218,98.04079912927529
2219,98.16265172594022
2220,98.280627478619
2221,98.39472172796728
2222,98.5049299679374
2223,98.61124784595576
2224,98.71367116309516
2225,98.81219587424066
2226,98.90681808824895
2227,98.99753406810251
2228,99.08434023105667
2229,99.16723314878176
2230,99.2462095474978
2231,99.32126630810434
2232,99.39240046630337
2233,99.45960921271654
2234,99.52288989299592
2235,99.58224000792909
2236,99.6376572135376
2237,99.68913932116973
2238,99.73668429758678
2239,99.78029026504348
2240,99.81995550136207
2241,99.85567844000045
2242,99.88745767011385
2243,99.91529193661069
2244,99.9391801402021
2245,99.95912133744542
2246,99.97511474078132
2247,99.98715971856495
2248,99.99525579509103
2249,99.99940265061235
2250,99.99960012135269
2251,99.99584819951312
2252,99.98814703327236
2253,99.97649692678092
2254,99.96089834014906
2255,99.94135188942867
2256,99.91785834658894
2257,99.8904186394858
2258,99.85903385182532
2259,99.82370522312097
2260,99.78443414864452
2261,99.74122217937109
2262,99.69407102191786
2263,99.64298253847656
2264,99.58795874674
2265,99.52900181982245
2266,99.46611408617372
2267,99.3992980294872
2268,99.32855628860187
2269,99.25389165739796
2270,99.17530708468664
2271,99.09280567409358
2272,99.00639068393652
2273,98.91606552709614
2274,98.82183377088192
2275,98.72369913689056
2276,98.62166550085968
2277,98.51573689251411
2278,98.40591749540728
2279,98.29221164675556
2280,98.17462383726732
2281,98.05315871096532
2282,97.92782106500349
2283,97.7986158494772
2284,97.66554816722815
2285,97.52862327364248
2286,97.38784657644344
2287,97.24322363547763
2288,97.09476016249565
2289,96.94246202092633
2290,96.78633522564513
2291,96.62638594273693
2292,96.46262048925198
2293,96.2950453329569
2294,96.12366709207883
2295,95.94849253504456
2296,95.76952858021241
2297,95.58678229560012
2298,95.40026089860446
2299,95.20997175571742
2300,95.01592238223402
2301,94.81812044195668
2302,94.61657374689167
2303,94.41129025694116
2304,94.20227807958837
2305,93.98954546957779
2306,93.77310082858892
2307,93.55295270490456
2308,93.32910979307309
2309,93.10158093356527
2310,92.87037511242487
2311,92.63550146091394
2312,92.39696925515224
2313,92.15478791575056
2314,91.90896700743913
2315,91.65951623868929
2316,91.4064454613308
2317,91.14976467016194
2318,90.8894840025556
2319,90.62561373805791
2320,90.3581642979836
2321,90.08714624500278
2322,89.81257028272567
2323,89.5344472552778
2324,89.25278814687375
2325,88.96760408138157
2326,88.67890632188484
2327,88.38670627023689
2328,88.09101546661118
2329,87.79184558904491
2330,87.48920845297843
2331,87.18311601078798
2332,86.87358035131419
2333,86.56061369938436
2334,86.2442284153295
2335,85.92443699449667
2336,85.60125206675488
2337,85.27468639599685
2338,84.9447528796344
2339,84.61146454808957
2340,84.27483456427949
2341,83.9348762230972
2342,83.59160295088542
2343,83.24502830490805
2344,82.89516597281262
2345,82.54202977209196
2346,82.18563364953614
2347,81.82599168068407
2348,81.46311806926528
2349,81.09702714664084
2350,80.72773337123613
2351,80.35525132797063
2352,79.97959572768114
2353,79.60078140654159
2354,79.21882332547628
2355,78.83373656956978
2356,78.44553634747074
2357,78.05423799079104
2358,77.65985695350095
2359,77.26240881131797
2360,76.86190926109252
2361,76.45837412018713
2362,76.05181932585269
2363,75.64226093459806
2364,75.22971512155696
2365,74.81419817984771
2366,74.39572651993191
2367,73.97431666896358
2368,73.5499852701394
2369,73.12274908203847
2370,72.69262497796325
2371,72.25962994527055
2372,71.82378108470277
2373,71.38509560971112
2374,70.94359084577665
2375,70.49928422972529
2376,70.05219330903982
2377,69.60233574116663
2378,69.14972929281792
2379,68.69439183927093
2380,68.23634136366088
2381,67.77559595627191
2382,67.31217381382142
2383,66.84609323874258
2384,66.37737263846037
2385,65.9060305246657
2386,65.43208551258321
2387,64.9555563202373
2388,64.47646176771109
2389,63.99482077640579
2390,63.51065236829022
2391,63.02397566515283
2392,62.53480988784327
2393,62.04317435551653
2394,61.5490884848668
2395,61.05257178936323
2396,60.553643878477494
2397,60.05232445691027
2398,59.54863332381334
2399,59.042590372005776
2400,58.534215587190715
2401,58.02352904716419
2402,57.510550921023466
2403,56.995301468369284
2404,56.47780103850699
2405,55.95807006964161
2406,55.43612908807178
2407,54.911998707378096
2408,54.38569962760996
2409,53.857252634467
2410,53.32667859847947
2411,52.793998474182004
2412,52.259233299288944
2413,51.72240419385997
2414,51.18353235946963
2415,50.64263907836637
2416,50.09974571263561
2417,49.55487370335266
2418,49.008044569738715
2419,48.459279908309036
2420,47.90860139202114
2421,47.35603076941907
2422,46.80158986377248
2423,46.24530057221738
2424,45.68718486488933
2425,45.1272647840571
2426,44.56556244325095
2427,44.00210002639045
2428,43.43689978690717
2429,42.86998404686699
2430,42.30137519608732
2431,41.73109569125402
2432,41.1591680550333
2433,40.585614875183566
2434,40.01045880366135
2435,39.43372255572965
2436,38.85542890905713
2437,38.27560070282254
2438,37.69426083680856
2439,37.11143227050154
2440,36.52713802218086
2441,35.94140116801263
2442,35.354244841137884
2443,34.76569223075676
2444,34.17576658121634
2445,33.58449119108877
2446,32.991889412254324
2447,32.39798464897692
2448,31.80280035698137
2449,31.20636004252558
2450,30.608687261473612
2451,30.009805618363977
2452,29.40973876547877
2453,28.808510401908194
2454,28.20614427261591
2455,27.602664167499913
2456,26.998093920454362
2457,26.39245740842686
2458,25.78577855047704
2459,25.178081306829654
2460,24.56938967793155
2461,23.959727703499855
2462,23.34911946157633
2463,22.737589067574167
2464,22.125160673325087
2465,21.511858466128412
2466,20.897706667791816
2467,20.282729533678896
2468,19.666951351747205
2469,19.050396441592326
2470,18.433089153485184
2471,17.81505386741182
2472,17.196314992109237
2473,16.576896964102723
2474,15.956824246739393
2475,15.336121329223412
2476,14.714812725647421
2477,14.09292297402579
2478,13.470476635324074
2479,12.847498292490458
2480,12.224012549483412
2481,11.600044030301598
2482,10.975617378009083
2483,10.35075725376541
2484,9.725488335847581
2485,9.099835318679304
2486,8.473822911853398
2487,7.847475839155389
2488,7.220818837590069
2489,6.5938766564004645
2490,5.966674056094636
2491,5.339235807463706
2492,4.711586690606933
2493,4.083751493950734
2494,3.455755013271288
2495,2.8276220507138285
2496,2.1993774138145263
2497,1.571045914519317
2498,0.9426523682053977
2499,0.3142215926997445
2500,-0.314221592699622
2501,-0.942652368205275
2502,-1.5710459145191948
2503,-2.199377413814404
2504,-2.827622050713529
2505,-3.455755013271166
2506,-4.083751493950789
2507,-4.711586690606811
2508,-5.339235807463762
2509,-5.9666740560943365
2510,-6.593876656400697
2511,-7.220818837589771
2512,-7.847475839155621
2513,-8.473822911853098
2514,-9.099835318679359
2515,-9.72548833584746
2516,-10.350757253765112
2517,-10.975617378008964
2518,-11.6000440303013
2519,-12.224012549483291
2520,-12.84749829249034
2521,-13.470476635323958
2522,-14.092922974025669
2523,-14.714812725647306
2524,-15.33612132922329
2525,-15.95682424673927
2526,-16.576896964102605
2527,-17.19631499210894
2528,-17.8150538674117
2529,-18.433089153485234
2530,-19.050396441592213
2531,-19.666951351747255
2532,-20.282729533678605
2533,-20.89770666779205
2534,-21.51185846612812
2535,-22.125160673325315
2536,-22.737589067573875
2537,-23.34911946157638
